UserId,MovieId,Pred_rating
1,1172,0.3465867967960412
1,1405,2.3978872972124052
1,2193,4.167253535569756
1,2968,2.8875134491563976
2,52,3.5931663888062078
2,144,2.703087808167118
2,248,1.952938823444554
2,314,5.0
2,319,3.998603573789164
2,370,2.6950071389797134
2,371,3.084299356570426
2,372,3.831431443854539
2,382,3.0040921745637585
2,405,1.672874500701905
2,485,3.008712376520946
2,537,3.207692330497681
2,550,1.4736280094941856
2,616,2.8192763590400065
2,661,2.898193453659483
2,720,4.732641046348782
3,377,2.770874929611409
3,592,2.4305321794506938
3,595,3.2884494282367887
3,736,2.6736656858307577
3,1197,4.207709922630343
3,1721,3.439586475013366
3,2716,3.8703369274478288
3,5349,3.6340422242372417
3,8636,4.35857520669466
3,44191,4.575146900252632
3,84236,3.625
4,185,2.795438550522065
4,356,4.676625238428144
4,357,3.6817761863847576
4,364,4.693966368310185
4,410,3.570814189989375
4,435,3.5070848981864797
4,440,4.131528108943149
4,442,2.742824227111093
4,588,4.6882506718926455
4,589,4.852152641787124
4,594,4.5565881126110135
4,596,4.406615355841072
4,610,4.017780292486684
4,616,4.736703827049361
4,919,4.987992758515496
4,1022,4.54739865970399
4,1028,4.668716018302136
4,1032,4.8340350104173115
4,1033,4.301414687003553
4,1282,5.0
4,1334,3.5189946376778884
4,1372,3.437343624719955
4,1580,4.26376220183595
4,1858,3.4189359842716764
4,1967,4.962991543497964
4,2033,3.4994613788375872
4,2078,4.8367215560474275
4,2081,4.4384848118879265
4,2085,5.0
4,2087,5.0
4,2094,2.680405069685603
4,2096,5.0
4,2102,5.0
4,2124,4.282982571746984
4,2141,3.8721548542409887
4,2454,4.673383685161074
4,3034,4.699634552029346
4,3108,4.5074298305892295
4,3255,4.538860204371996
4,3263,4.233013754162006
4,4006,3.3572974911500713
5,3,3.0644724119844047
5,39,3.624374744341731
5,104,4.239858946814478
5,788,3.730257837294424
5,1247,3.6215396983134567
5,1485,4.223940257345301
5,1544,3.932340189584928
5,1777,2.951503460802419
5,1997,3.174144058282668
5,2770,3.4344012996025217
5,4018,3.614583020188625
5,4025,4.29084593411904
5,4447,2.9277437471163448
5,4718,2.769875794737029
5,5266,3.8423338869877495
5,5995,4.305666800886149
5,6373,4.277490850271795
5,8376,3.2774183499325455
5,30749,3.7257654034433685
5,33679,3.666677394003087
6,173,1.8351813569761417
6,1687,1.8420883726214605
6,2019,4.1609130622930195
6,2072,2.0541082633449457
6,2528,3.439367093195764
6,2723,3.640572616426141
6,3300,2.5041249100473006
6,4641,5.0
6,4975,1.1462375480597875
7,260,3.8071870195963644
7,316,2.6232831520796296
7,377,3.473629467231396
7,380,3.350967750782651
7,480,3.371336322668369
7,589,3.6166010329307996
7,1036,4.122492990090937
7,1129,2.9378517080002506
7,1198,3.938290253318857
7,1240,3.7610032066988865
7,1275,4.398863715729411
7,1371,1.8204420693659578
7,1372,2.1543303056203653
7,1373,0.7240143479433274
7,1374,3.1510101685662297
7,1375,3.208068100656463
7,1376,2.4270731823667933
7,1408,3.063266762974133
8,32,4.097891757679328
8,110,3.8628205617581526
8,1219,4.402995903115313
8,1225,4.241548413642439
8,1258,4.650804174292066
8,1358,3.6709881292755253
8,1704,4.083869281638001
8,1961,4.072207700788394
8,2028,4.286251948138101
8,2329,4.186067841637435
8,2791,4.215681130277732
8,2804,3.4654881257114574
8,2918,3.9292783705500973
8,3996,4.069026911867889
8,5650,3.6158984867291784
8,8873,2.981978598901467
8,8874,4.408968594905834
8,33166,4.0066973783723085
8,40583,3.9149839872800163
8,40819,3.9180338100634584
8,42007,3.891304347826087
8,43556,3.891304347826087
8,43871,2.2300156349916684
8,44004,3.029398768410477
9,1177,3.9457608566186586
9,1721,3.5312252965126802
9,2125,3.6785039288630976
9,2140,1.6287653707769316
9,2391,4.332145168756653
9,2427,3.0281207711777993
9,2490,2.64610731367652
9,2539,3.050705492256872
9,2857,3.288279919200791
10,592,3.697960455630822
10,1101,2.435644664132602
10,1127,3.5611297532306185
10,1210,4.867540955034424
10,1220,4.3078697129303825
10,1240,3.645492576476325
10,1291,4.189810409563643
10,2406,4.5465288136574395
10,2410,3.5703911348572897
10,3019,2.833099021187904
11,50,4.4297581806777
11,778,3.302987244845215
11,923,3.8205133266828133
11,1027,3.991922397004697
11,1408,3.6697914368449833
11,2762,3.7928668372921313
11,5669,3.119862192758891
11,26614,4.313329919279315
12,253,4.125507360593294
12,673,1.836336177836763
12,736,1.9311746659278262
12,737,4.002989460058972
12,1032,2.1983582031246067
12,2460,2.697940528220987
12,2668,3.8088904623126467
12,3146,2.403431089328533
12,3176,0.0
12,3324,0.0
12,3770,0.0
12,3773,0.7709180895794985
12,3780,2.8333333333333335
13,47,3.979346861280093
13,296,4.17325570070312
13,527,3.757681247043404
13,587,3.95736942360015
13,919,3.384773558493616
13,1265,3.556736585984938
13,2571,4.755383877033872
13,4886,4.112141824826635
13,4993,4.09600887174811
13,58559,4.456357498470555
13,64614,4.406518925169654
14,2394,1.817598897151163
14,2724,0.0
14,3114,3.143921834899788
14,3157,2.7851876619563782
15,371,1.7951587108174776
15,372,2.606666080268787
15,429,0.14640769242110085
15,520,0.07468317905394173
15,913,4.080926691264166
15,1100,0.22365945656540265
15,1183,2.4652915718481507
15,1283,4.217769534587676
15,1289,3.1223163332297403
15,1385,1.2627543673307398
15,1502,0.41156283848705544
15,1689,1.5516916856394798
15,1752,0.8247769487437415
15,1754,3.591199422413895
15,1792,1.1555454372155736
15,1816,3.470458588002254
15,1836,0.11221632720752917
15,1862,1.2535898113137223
15,1895,0.0
15,2025,3.666064680689375
15,2269,3.849763758819792
15,2282,2.405914626290364
15,2334,2.2304410694303245
15,2387,2.922327395858181
15,2406,1.9199198904082357
15,2413,2.8373839285710343
15,2539,2.7362953851048504
15,2568,0.9606292723896481
15,2717,2.3151755313538134
15,2718,0.0
15,2976,5.0
15,3146,0.166356065057915
15,3285,2.201355137525754
15,3316,2.393036572514806
15,3476,4.865820340679128
15,3484,1.4519178920242761
15,3552,1.6863145742924175
15,3577,2.7224264705882355
15,3707,2.286040863183015
15,3728,3.9156103629282866
15,3755,1.6717509161322466
15,3968,1.7025463758515373
15,4007,1.179226711640698
15,4019,2.6384363359927607
15,4388,0.0
15,4642,2.6468054025108345
15,4823,2.42248165597096
15,4914,3.6179645791409483
15,4958,1.669118906297418
15,4992,1.8118425079117004
15,5000,2.7224264705882355
15,5110,0.7124767032212207
15,5171,2.075931807613796
15,5291,3.2258800399698915
15,5296,0.9499126261488006
15,5299,0.631269071215089
15,5308,2.4569866292456894
15,5346,0.881576132924784
15,5364,1.4261910759497554
15,5620,1.2842360649338995
15,5816,1.8047813647406068
15,5959,2.3316285125355845
15,6037,2.7224264705882355
15,6059,2.499010554002054
15,6155,2.3390905633739005
15,6157,2.604350290282857
15,6188,3.9785770511007144
15,6283,4.278336262118634
15,6287,0.9288964333669005
15,6433,1.1321817221880552
15,6586,2.8026331149607278
15,6754,1.243690529929502
15,6773,0.7912878456293604
15,6879,1.3823257878796782
15,6885,2.7224264705882355
15,6944,1.9258734834999551
15,7010,2.047965724438059
15,7034,2.936246235428176
15,7173,1.1681684232701175
15,7325,0.0
15,7346,2.461140842076354
15,7444,0.8101692798448297
15,7445,1.6131478594269475
15,7451,0.7757614212295545
15,8264,2.403950391356675
15,8464,2.09051108088843
15,8531,2.7224264705882355
15,8781,2.479340561577157
15,8917,1.2365185326595591
15,26587,1.5861924106500647
15,30812,3.8192149571919196
15,30825,1.951304808230172
15,34150,2.000167358498298
15,36529,2.1981097673829235
15,37386,4.3052737781109816
15,37741,3.3233138998743526
15,40583,2.3093664974728743
15,40815,2.4704224423295043
15,44004,1.2195630654332703
15,44555,3.134184846675179
15,44788,2.930329351088715
15,45447,2.435107914575685
15,45517,0.7764775862589182
15,45672,0.0
15,45720,3.284714207627516
15,45722,1.139832671540928
15,45728,1.0167143801128469
15,46970,2.7110889222536585
15,47999,1.772572456000155
15,48043,1.4710852704494213
15,49286,2.8295830731359883
15,50851,2.5378676795788646
15,52604,3.5682476420467366
15,53322,0.6830733055792688
15,53464,0.7931586192346809
15,54001,2.8515925582821002
15,54272,2.5705097212783032
15,55247,2.82118456447487
15,55442,3.4454964095003375
15,55830,3.501965386902427
15,56174,1.6047432151172252
15,56563,2.7224264705882355
15,56775,2.7024169073940802
15,56782,4.041614104545735
15,57368,0.29063810812250634
15,59126,2.939658366349607
15,60074,3.367925908155815
15,62434,3.325123148098414
15,64839,4.714657708826057
15,64957,2.567120189222481
15,65802,0.0
15,66203,2.9030363264364683
15,66596,2.7224264705882355
15,67087,2.7415543061574077
15,68324,2.7224264705882355
15,69436,2.7224264705882355
15,69524,0.6250150833837836
15,70862,2.774260031818285
15,71264,3.0030262950190667
15,71282,0.8834363580899356
15,71462,1.582101604209794
15,71535,2.901881925279616
15,71838,1.4205222369984516
15,76077,2.9907659885507827
15,78209,0.10635483235736731
15,78574,2.656457637616866
15,79185,0.9147612118189223
15,79242,3.240046777578363
15,80126,1.5347297690896429
15,80862,1.8261500906334696
15,81834,1.8828939132059994
15,82854,2.045861946284502
15,83827,2.7224264705882355
15,84374,3.010997485018299
15,86833,2.212626273665356
15,86882,3.645809608849507
15,86898,2.7224264705882355
15,86911,0.8846313302115696
15,87222,2.1020861180386525
15,87485,1.7726893161707418
15,87869,2.2227080140643474
15,87930,2.7224264705882355
15,88125,2.275496906614255
15,89470,1.6666375506271547
15,90870,2.7224264705882355
15,92420,2.2564826997295127
15,93721,2.203533184678649
15,95199,2.7224264705882355
15,96737,2.5266152668926454
15,97913,4.030585574117554
15,97938,2.1952638361784906
15,98122,2.169337193582467
15,98154,1.7000075551118428
15,98809,3.0715819102312465
15,99007,2.1809220907458426
15,99112,2.4917823209271392
15,99114,2.002362859935091
15,100083,2.7224264705882355
15,100383,2.9110426853939795
15,100581,2.7224264705882355
15,101112,0.7850785848371399
15,101362,1.0991100025447023
15,101864,3.25257498686969
15,102123,1.679822216824126
15,102125,0.0
15,102880,0.8245686511207394
15,102903,0.35350686680842436
15,103249,4.102106682893869
15,103253,2.03024897954139
15,103372,2.7224264705882355
15,103810,1.5178782298557294
15,104211,2.7224264705882355
15,104241,1.627002918466541
15,104272,2.7224264705882355
15,105504,2.8348927619759112
15,106072,2.968015291614821
15,106782,3.415774088476792
15,106916,3.126624001802768
15,106920,3.4740044269476043
15,107348,1.6990500358970513
15,107406,2.3947318627090475
15,107910,2.7224264705882355
15,108188,0.7850785848371399
15,108190,3.711181510502593
15,108689,2.7224264705882355
15,108729,0.0
15,108932,3.0420350705031747
15,108945,1.9433457224511133
15,109187,2.7357061142978196
15,109374,3.1116509969414876
15,109487,2.8321963739232103
15,109673,1.3677813925048683
15,109687,2.7224264705882355
15,109848,1.8313755851202989
15,110102,2.7974032836623217
15,110127,1.5447779671777055
15,110553,2.370249106484942
15,110730,1.6321529142541462
15,110771,2.7224264705882355
15,111228,2.7224264705882355
15,111360,1.3580614695922282
15,111362,2.3949728749193366
15,111364,2.000831755914619
15,111443,1.724173778868853
15,111622,1.9896743530259913
15,111759,4.362086823405645
15,111781,2.5415297541231237
15,112138,1.6797642585282213
15,112171,1.1539241583342272
15,112183,2.882369230185578
15,112370,0.2711671491978084
15,112552,2.4432441581550126
15,112556,1.8791194689554658
15,112623,2.069033441552031
15,112788,2.7224264705882355
15,112852,3.4058279128650613
15,112940,2.7224264705882355
15,113345,1.4731691050513034
15,113348,1.0846685967912335
15,113378,1.573925925380654
15,113741,2.0624367463630238
15,114180,1.795465370181018
15,114635,1.3438113678762984
15,115149,1.9309989205739195
15,115502,2.7224264705882355
15,115569,1.6781959653750094
15,115617,2.374726806027605
15,115713,4.150718790687102
15,116161,1.627002918466541
15,116797,2.9780848716860904
15,116799,2.7224264705882355
15,116823,0.6275395253557495
15,116897,2.5881485047308384
15,117176,2.570541085009835
15,117529,2.001609585606852
15,117533,2.256205458401262
15,118696,2.4124818043650573
15,119141,0.5221624718005371
15,119145,1.6426744706432457
15,120466,1.4731691050513034
15,120799,1.038848181070466
15,121171,2.7224264705882355
15,121231,2.472568699834449
15,122882,3.0143101246908506
15,122886,3.4821535001012265
15,122890,2.7224264705882355
15,122892,2.1363837745949725
15,122900,0.8649296319903836
15,122902,0.4952980759862893
15,122904,1.0639829022392346
15,122920,2.4923215908475767
15,122924,1.7678029452152886
15,127136,2.7224264705882355
15,128360,3.2556091694167586
15,129937,2.7224264705882355
15,130452,2.7224264705882355
15,130490,1.7263509177685208
15,130576,2.7224264705882355
15,130634,1.355835768937433
15,131013,1.28264160173878
15,132046,1.6346551706471026
15,132480,2.7224264705882355
15,132796,1.4529243888783192
15,132961,2.7224264705882355
15,134130,4.478900021447906
15,134368,1.0563010571644091
15,134393,1.076223599726104
15,134853,4.1515550315336665
15,135133,1.9320292218013062
15,135436,1.9181677562818928
15,135567,2.7224264705882355
15,135569,2.7224264705882355
15,136020,1.8220188398482402
15,136562,1.2965503252408217
15,136864,1.4423332623605103
15,137337,2.7224264705882355
15,137857,0.7544772264736339
15,138036,1.539193271405251
15,139385,2.629925607271317
15,139644,2.6212068530349004
15,139757,1.6797642585282213
15,139855,2.7224264705882355
15,140110,1.334079149736916
15,140174,2.760657601140036
15,140267,1.7293262077899096
15,140711,1.2555942000367937
15,140928,2.7224264705882355
15,142488,2.999878652462122
15,142507,2.7224264705882355
15,143385,0.848786850440693
15,145839,2.7224264705882355
15,145935,1.9181677562818928
15,146656,1.6797642585282213
15,148626,1.06548445617237
15,149352,1.076223599726104
15,149354,2.0624367463630238
15,149406,2.140877335557371
15,152057,2.7224264705882355
15,152077,2.930754940457051
15,152079,2.7224264705882355
15,152081,2.9187826008832154
15,155820,2.7224264705882355
15,156607,1.8335871269735549
15,156609,2.7224264705882355
15,157200,2.7224264705882355
15,157296,1.9181677562818928
15,157667,2.7224264705882355
15,158238,2.7224264705882355
15,158528,2.7224264705882355
15,159093,2.7224264705882355
15,159690,2.7224264705882355
15,159755,2.7224264705882355
15,159858,2.7224264705882355
15,159972,2.7224264705882355
15,160080,2.7224264705882355
15,160271,2.7224264705882355
15,160563,1.5345343110749368
15,160565,2.7224264705882355
15,160567,2.7224264705882355
15,161155,2.7224264705882355
16,50,4.669345047889874
16,318,4.508220084749016
16,527,4.378219949534219
16,1961,3.9870166176411304
16,4995,3.1157968588857563
16,6016,3.1566684332366517
17,260,3.7568576487966228
17,482,3.4551063494786542
17,714,4.77356652704998
17,931,3.7832904318879383
17,1077,4.278953977403442
17,1218,4.4043488367208905
17,1240,3.277848335391632
17,1298,1.0529638801463395
17,1570,3.825862068965517
17,1674,3.228215648093107
17,2110,2.7732765760624623
17,2117,3.3009415568254488
17,2159,4.839432031014911
17,2204,3.198093773903521
17,2232,3.9601227327518176
17,2677,3.5156045311976305
17,2707,3.583116543992703
17,2726,3.8185352753775534
17,3018,3.4181060795778255
17,3267,2.5317998266027493
17,4210,4.424607180766968
17,4552,3.997659714513699
17,4645,3.825862068965517
17,4725,3.825862068965517
17,4975,3.6897743561881082
17,5054,0.978122961881698
17,5072,1.4736812230650287
17,5105,3.3146296229268972
17,5254,2.7183305096055137
17,5266,2.1859063885581422
17,5316,2.4822741732038924
17,5388,5.0
17,5630,3.1694488202136393
17,5686,5.0
17,5903,3.0427423892677736
17,5949,3.825862068965517
17,6059,3.9772147485682545
17,6140,2.4068761159742653
17,6197,1.9988298572568495
17,6214,5.0
17,6281,2.0456581985937357
17,6322,2.0181743768010127
17,6323,3.8404754000993866
17,6530,2.5793668583344083
17,6538,2.6502574761387563
17,6584,1.192537786352476
17,6666,4.856292097122734
17,6790,3.599930334073971
17,6975,3.9462017462167
17,6979,3.130397303133926
17,7003,1.1093888310073097
17,7044,3.5727812433961015
17,7068,1.7819907166478115
17,7123,4.36830090238699
17,7163,2.0982539060024594
17,7371,4.207556001277409
17,7445,3.1178966231444676
17,7771,3.6590244602064796
17,7827,3.6679011805178496
17,7991,2.634375896345042
17,8195,2.9250935972852523
17,8477,4.490541567049599
17,8644,0.7646572893384553
17,8781,2.8974994981244007
17,8865,1.0054257760147658
17,8928,3.825862068965517
17,27604,3.2734871368055867
17,27788,4.1474909085872715
17,31952,3.825862068965517
17,33004,3.6648367400134414
17,33615,3.533576547011235
17,33683,2.4068761159742653
17,34048,1.3937427957234898
18,81,3.0327511980902404
18,85,3.072705952052228
18,86,3.0036896097483363
18,92,3.819988773638955
18,640,3.0531187163222366
18,748,3.588557808140659
18,765,1.695788665106459
18,785,4.2974080960582555
18,818,2.721455011348867
18,849,2.0504966664126467
18,880,3.041786498356925
19,2,2.877827446231583
19,3,2.7667677497663163
19,23,2.1888995263981936
19,48,1.9524243394779677
19,64,2.3124049538450304
19,110,3.896356897131963
19,122,1.9914906930331293
19,145,3.0117505888109193
19,153,2.2366497749736975
19,160,1.8205687469315905
19,166,1.7201743495179471
19,172,3.3673499000758618
19,179,2.572969153820721
19,196,2.4694357694310045
19,208,2.4494369180870157
19,209,2.2474000673277157
19,231,2.776737592929866
19,249,3.741128850457808
19,261,3.5941622181370825
19,266,2.9735637703217903
19,276,2.0005745627836786
19,292,2.463163229556811
19,293,3.545512958406575
19,316,2.6879329841521318
19,318,4.284505772188715
19,333,2.4654337599007747
19,337,4.017817361494282
19,339,3.640413174984414
19,344,2.304935387403322
19,349,3.420247714728542
19,350,2.8570044021358987
19,357,4.04224953304845
19,364,3.3493137380780116
19,367,3.0720922357297695
19,379,2.81578868248783
19,383,2.9523219201782633
19,407,2.4797929070050317
19,423,3.7955604383225108
19,429,1.350534386871649
19,434,2.315782037864522
19,445,3.0976220511097052
19,450,2.71443708124442
19,451,3.340180628960975
19,454,2.9415162739270144
19,464,2.4800136313423002
19,465,2.4823765278246412
19,468,2.9924655712031716
19,479,2.3793766132237466
19,491,2.8678348136338685
19,500,3.4878289790468955
19,504,1.8401138385467908
